DATE;latitude;longitude;number;expver;tco3
01/07/2003;-7.57;112.17;0;1;0.0052197333
01/07/2003;-7.57;112.42;0;1;0.005203897
01/07/2003;-7.57;112.67;0;1;0.005208887
01/07/2003;-7.57;112.92;0;1;0.0052201934
01/07/2003;-7.57;113.17;0;1;0.0052196663
01/07/2003;-7.57;113.42;0;1;0.0052161906
01/07/2003;-7.57;113.67;0;1;0.0052137114
01/07/2003;-7.82;111.67;0;1;0.0052182376
01/07/2003;-7.82;111.92;0;1;0.0052230023
01/07/2003;-7.82;112.17;0;1;0.0052147508
01/07/2003;-7.82;112.42;0;1;0.0051922724
01/07/2003;-7.82;112.67;0;1;0.0051885564
01/07/2003;-7.82;112.92;0;1;0.005204728
01/07/2003;-7.82;113.17;0;1;0.0052101966
01/07/2003;-7.82;113.42;0;1;0.005205797
01/07/2003;-7.82;113.67;0;1;0.005199464
01/07/2003;-8.07;111.67;0;1;0.005228037
01/07/2003;-8.07;111.92;0;1;0.0052299947
01/07/2003;-8.07;112.17;0;1;0.005221462
01/07/2003;-8.07;112.42;0;1;0.0052053872
01/07/2003;-8.07;112.67;0;1;0.0051922444
01/07/2003;-8.07;112.92;0;1;0.0051925983
01/07/2003;-8.07;113.17;0;1;0.005199779
01/07/2003;-8.07;113.42;0;1;0.005199412
01/07/2003;-8.07;113.67;0;1;0.0051912144
01/07/2003;-8.32;111.67;0;1;0.0052416846
01/07/2003;-8.32;111.92;0;1;0.0052415747
01/07/2003;-8.32;112.17;0;1;0.0052381326
01/07/2003;-8.32;112.42;0;1;0.0052292775
01/07/2003;-8.32;112.67;0;1;0.005223874
01/07/2003;-8.32;112.92;0;1;0.005222112
01/07/2003;-8.32;113.17;0;1;0.005226219
01/07/2003;-8.32;113.42;0;1;0.0052271225
01/07/2003;-8.32;113.67;0;1;0.005220238
01/07/2003;-8.57;111.67;0;1;0.0052537285
01/07/2003;-8.57;111.92;0;1;0.005252188
01/07/2003;-8.57;112.17;0;1;0.0052489694
01/07/2003;-8.57;112.42;0;1;0.005246941
01/07/2003;-8.57;112.67;0;1;0.0052445084
01/07/2003;-8.57;112.92;0;1;0.005242914
01/07/2003;-8.57;113.17;0;1;0.005242683
01/07/2003;-8.57;113.42;0;1;0.005240921
01/07/2003;-8.57;113.67;0;1;0.0052365046
01/08/2003;-6.57;111.67;0;1;0.0053379126
01/08/2003;-6.57;111.92;0;1;0.0053369533
01/08/2003;-6.57;112.17;0;1;0.005335957
01/08/2003;-6.57;112.42;0;1;0.005335016
01/08/2003;-6.57;112.67;0;1;0.0053333603
01/08/2003;-6.57;112.92;0;1;0.0053317156
01/08/2003;-6.57;113.17;0;1;0.005329989
01/08/2003;-6.57;113.42;0;1;0.00532821
01/08/2003;-6.57;113.67;0;1;0.0053265616
01/08/2003;-6.82;111.67;0;1;0.0053374823
01/08/2003;-6.82;111.92;0;1;0.0053368732
01/08/2003;-6.82;112.17;0;1;0.005337063
01/08/2003;-6.82;112.42;0;1;0.0053363405
01/08/2003;-6.82;112.67;0;1;0.005335167
01/08/2003;-6.82;112.92;0;1;0.0053336993
01/08/2003;-6.82;113.17;0;1;0.0053313468
01/08/2003;-6.82;113.42;0;1;0.0053294823
01/08/2003;-6.82;113.67;0;1;0.00532813
01/08/2003;-7.07;111.67;0;1;0.0053382777
01/08/2003;-7.07;111.92;0;1;0.0053377114
01/08/2003;-7.07;112.17;0;1;0.0053386297
01/08/2003;-7.07;112.42;0;1;0.00533841
01/08/2003;-7.07;112.67;0;1;0.00533724
01/08/2003;-7.07;112.92;0;1;0.0053348746
01/08/2003;-7.07;113.17;0;1;0.005332513
01/08/2003;-7.07;113.42;0;1;0.005331563
01/08/2003;-7.07;113.67;0;1;0.0053302236
01/08/2003;-7.32;111.67;0;1;0.005340403
01/08/2003;-7.32;111.92;0;1;0.005339861
01/08/2003;-7.32;112.17;0;1;0.005340211
01/08/2003;-7.32;112.42;0;1;0.005338885
01/08/2003;-7.32;112.67;0;1;0.0053403564
01/08/2003;-7.32;112.92;0;1;0.0053372476
01/08/2003;-7.32;113.17;0;1;0.005337201
01/08/2003;-7.32;113.42;0;1;0.0053363964
01/08/2003;-7.32;113.67;0;1;0.0053341202
01/08/2003;-7.57;111.67;0;1;0.00533811
01/08/2003;-7.57;111.92;0;1;0.005341606
01/08/2003;-7.57;112.17;0;1;0.0053392686
01/08/2003;-7.57;112.42;0;1;0.005323587
01/08/2003;-7.57;112.67;0;1;0.0053288843
01/08/2003;-7.57;112.92;0;1;0.005340848
01/08/2003;-7.57;113.17;0;1;0.005340794
01/08/2003;-7.57;113.42;0;1;0.0053377114
01/08/2003;-7.57;113.67;0;1;0.0053352304
01/08/2003;-7.82;111.67;0;1;0.0053352695
01/08/2003;-7.82;111.92;0;1;0.0053408835
01/08/2003;-7.82;112.17;0;1;0.0053335894
01/08/2003;-7.82;112.42;0;1;0.005311085
01/08/2003;-7.82;112.67;0;1;0.0053070467
01/08/2003;-7.82;112.92;0;1;0.0053240694
01/08/2003;-7.82;113.17;0;1;0.0053307656
01/08/2003;-7.82;113.42;0;1;0.005326748
01/08/2003;-7.82;113.67;0;1;0.005320495
01/08/2003;-8.07;111.67;0;1;0.0053452067
01/08/2003;-8.07;111.92;0;1;0.0053478405
01/08/2003;-8.07;112.17;0;1;0.0053401887
01/08/2003;-8.07;112.42;0;1;0.0053241067
01/08/2003;-8.07;112.67;0;1;0.0053104255
01/08/2003;-8.07;112.92;0;1;0.005311366
01/08/2003;-8.07;113.17;0;1;0.005319882
01/08/2003;-8.07;113.42;0;1;0.005320277
01/08/2003;-8.07;113.67;0;1;0.005312264
01/08/2003;-8.32;111.67;0;1;0.005359469
01/08/2003;-8.32;111.92;0;1;0.0053600743
01/08/2003;-8.32;112.17;0;1;0.005357342
01/08/2003;-8.32;112.42;0;1;0.0053485483
01/08/2003;-8.32;112.67;0;1;0.0053433385
01/08/2003;-8.32;112.92;0;1;0.005342042
01/08/2003;-8.32;113.17;0;1;0.00534679
01/08/2003;-8.32;113.42;0;1;0.005348243
01/08/2003;-8.32;113.67;0;1;0.005341517
01/08/2003;-8.57;111.67;0;1;0.0053720064
01/08/2003;-8.57;111.92;0;1;0.005370969
01/08/2003;-8.57;112.17;0;1;0.005368309
01/08/2003;-8.57;112.42;0;1;0.0053666383
01/08/2003;-8.57;112.67;0;1;0.0053645466
01/08/2003;-8.57;112.92;0;1;0.0053634327
01/08/2003;-8.57;113.17;0;1;0.005363617
01/08/2003;-8.57;113.42;0;1;0.005362246
01/08/2003;-8.57;113.67;0;1;0.0053581875
01/09/2003;-6.57;111.67;0;1;0.00539802
01/09/2003;-6.57;111.92;0;1;0.0053974623
01/09/2003;-6.57;112.17;0;1;0.005396585
01/09/2003;-6.57;112.42;0;1;0.005395917
01/09/2003;-6.57;112.67;0;1;0.0053947633
01/09/2003;-6.57;112.92;0;1;0.005393723
01/09/2003;-6.57;113.17;0;1;0.0053924937
01/09/2003;-6.57;113.42;0;1;0.0053913156
01/09/2003;-6.57;113.67;0;1;0.0053899996
01/09/2003;-6.82;111.67;0;1;0.005395149
01/09/2003;-6.82;111.92;0;1;0.005395135
01/09/2003;-6.82;112.17;0;1;0.005395745
01/09/2003;-6.82;112.42;0;1;0.0053953016
01/09/2003;-6.82;112.67;0;1;0.0053947438
01/09/2003;-6.82;112.92;0;1;0.0053939093
01/09/2003;-6.82;113.17;0;1;0.005392283
01/09/2003;-6.82;113.42;0;1;0.005391053
01/09/2003;-6.82;113.67;0;1;0.005390357
01/09/2003;-7.07;111.67;0;1;0.0053935423
01/09/2003;-7.07;111.92;0;1;0.0053937994
01/09/2003;-7.07;112.17;0;1;0.0053952113
01/09/2003;-7.07;112.42;0;1;0.005395321
01/09/2003;-7.07;112.67;0;1;0.005394835
01/09/2003;-7.07;112.92;0;1;0.005393194
01/09/2003;-7.07;113.17;0;1;0.0053916303
01/09/2003;-7.07;113.42;0;1;0.005391692
01/09/2003;-7.07;113.67;0;1;0.0053910436
01/09/2003;-7.32;111.67;0;1;0.0053930795
01/09/2003;-7.32;111.92;0;1;0.0053936187
01/09/2003;-7.32;112.17;0;1;0.005394277
01/09/2003;-7.32;112.42;0;1;0.005393414
01/09/2003;-7.32;112.67;0;1;0.0053963605
01/09/2003;-7.32;112.92;0;1;0.0053938963
01/09/2003;-7.32;113.17;0;1;0.0053947484
01/09/2003;-7.32;113.42;0;1;0.0053949915
01/09/2003;-7.32;113.67;0;1;0.005393695
01/09/2003;-7.57;111.67;0;1;0.005388613
01/09/2003;-7.57;111.92;0;1;0.0053934567
01/09/2003;-7.57;112.17;0;1;0.005390901
01/09/2003;-7.57;112.42;0;1;0.0053752717
01/09/2003;-7.57;112.67;0;1;0.005382427
01/09/2003;-7.57;112.92;0;1;0.0053956416
01/09/2003;-7.57;113.17;0;1;0.005396433
01/09/2003;-7.57;113.42;0;1;0.0053939912
01/09/2003;-7.57;113.67;0;1;0.005392527
01/09/2003;-7.82;111.67;0;1;0.0053835427
01/09/2003;-7.82;111.92;0;1;0.005390508
01/09/2003;-7.82;112.17;0;1;0.00538194
01/09/2003;-7.82;112.42;0;1;0.0053594513
01/09/2003;-7.82;112.67;0;1;0.0053575393
01/09/2003;-7.82;112.92;0;1;0.005375889
01/09/2003;-7.82;113.17;0;1;0.0053831013
01/09/2003;-7.82;113.42;0;1;0.005379664
01/09/2003;-7.82;113.67;0;1;0.0053743133
01/09/2003;-8.07;111.67;0;1;0.0053918334
01/09/2003;-8.07;111.92;0;1;0.005395202
01/09/2003;-8.07;112.17;0;1;0.0053864056
01/09/2003;-8.07;112.42;0;1;0.005370912
01/09/2003;-8.07;112.67;0;1;0.0053584026
01/09/2003;-8.07;112.92;0;1;0.0053604627
01/09/2003;-8.07;113.17;0;1;0.0053694397
01/09/2003;-8.07;113.42;0;1;0.0053701745
01/09/2003;-8.07;113.67;0;1;0.0053628283
01/09/2003;-8.32;111.67;0;1;0.0054044276
01/09/2003;-8.32;111.92;0;1;0.0054052947
01/09/2003;-8.32;112.17;0;1;0.0054020956
01/09/2003;-8.32;112.42;0;1;0.005394091
01/09/2003;-8.32;112.67;0;1;0.0053894157
01/09/2003;-8.32;112.92;0;1;0.0053893486
01/09/2003;-8.32;113.17;0;1;0.0053949486
01/09/2003;-8.32;113.42;0;1;0.005396899
01/09/2003;-8.32;113.67;0;1;0.0053909607
01/09/2003;-8.57;111.67;0;1;0.005415381
01/09/2003;-8.57;111.92;0;1;0.005414447
01/09/2003;-8.57;112.17;0;1;0.0054115
01/09/2003;-8.57;112.42;0;1;0.005410365
01/09/2003;-8.57;112.67;0;1;0.0054087155
01/09/2003;-8.57;112.92;0;1;0.005408372
01/09/2003;-8.57;113.17;0;1;0.005409564
01/09/2003;-8.57;113.42;0;1;0.005408982
01/09/2003;-8.57;113.67;0;1;0.00540564
01/10/2003;-6.57;111.67;0;1;0.005379658
01/10/2003;-6.57;111.92;0;1;0.005379902
01/10/2003;-6.57;112.17;0;1;0.0053796973
01/10/2003;-6.57;112.42;0;1;0.005379496
01/10/2003;-6.57;112.67;0;1;0.005378701
01/10/2003;-6.57;112.92;0;1;0.005377952
01/10/2003;-6.57;113.17;0;1;0.0053770784
01/10/2003;-6.57;113.42;0;1;0.0053761434
01/10/2003;-6.57;113.67;0;1;0.005375147
01/10/2003;-6.82;111.67;0;1;0.0053831823
01/10/2003;-6.82;111.92;0;1;0.0053839646
01/10/2003;-6.82;112.17;0;1;0.0053854287
01/10/2003;-6.82;112.42;0;1;0.0053854566
01/10/2003;-6.82;112.67;0;1;0.0053849947
01/10/2003;-6.82;112.92;0;1;0.0053844415
01/10/2003;-6.82;113.17;0;1;0.0053830575
01/10/2003;-6.82;113.42;0;1;0.0053820666
01/10/2003;-6.82;113.67;0;1;0.0053812843
01/10/2003;-7.07;111.67;0;1;0.0053876303
01/10/2003;-7.07;111.92;0;1;0.0053885896
01/10/2003;-7.07;112.17;0;1;0.005390998
01/10/2003;-7.07;112.42;0;1;0.0053913984
01/10/2003;-7.07;112.67;0;1;0.0053909495
01/10/2003;-7.07;112.92;0;1;0.0053895526
01/10/2003;-7.07;113.17;0;1;0.0053881835
01/10/2003;-7.07;113.42;0;1;0.0053883325
01/10/2003;-7.07;113.67;0;1;0.0053876415
01/10/2003;-7.32;111.67;0;1;0.0053936727
01/10/2003;-7.32;111.92;0;1;0.0053947214
01/10/2003;-7.32;112.17;0;1;0.0053963866
01/10/2003;-7.32;112.42;0;1;0.0053955372
01/10/2003;-7.32;112.67;0;1;0.0053980593
01/10/2003;-7.32;112.92;0;1;0.005395839
01/10/2003;-7.32;113.17;0;1;0.00539672
01/10/2003;-7.32;113.42;0;1;0.0053970013
01/10/2003;-7.32;113.67;0;1;0.0053950977
01/10/2003;-7.57;111.67;0;1;0.005395714
01/10/2003;-7.57;111.92;0;1;0.0054007545
01/10/2003;-7.57;112.17;0;1;0.0053992476
01/10/2003;-7.57;112.42;0;1;0.0053834654
01/10/2003;-7.57;112.67;0;1;0.005390078
01/10/2003;-7.57;112.92;0;1;0.005403254
01/10/2003;-7.57;113.17;0;1;0.0054040495
01/10/2003;-7.57;113.42;0;1;0.005401155
01/10/2003;-7.57;113.67;0;1;0.005398972
01/10/2003;-7.82;111.67;0;1;0.005395867
01/10/2003;-7.82;111.92;0;1;0.005402865
01/10/2003;-7.82;112.17;0;1;0.0053945016
01/10/2003;-7.82;112.42;0;1;0.005372232
01/10/2003;-7.82;112.67;0;1;0.005370669
01/10/2003;-7.82;112.92;0;1;0.0053890087
01/10/2003;-7.82;113.17;0;1;0.005395964
01/10/2003;-7.82;113.42;0;1;0.00539192
01/10/2003;-7.82;113.67;0;1;0.005385969
01/10/2003;-8.07;111.67;0;1;0.005408434
01/10/2003;-8.07;111.92;0;1;0.0054114405
01/10/2003;-8.07;112.17;0;1;0.0054022092
01/10/2003;-8.07;112.42;0;1;0.005385978
01/10/2003;-8.07;112.67;0;1;0.005374044
01/10/2003;-8.07;112.92;0;1;0.005376205
01/10/2003;-8.07;113.17;0;1;0.005384825
01/10/2003;-8.07;113.42;0;1;0.005385192
01/10/2003;-8.07;113.67;0;1;0.005377535
01/10/2003;-8.32;111.67;0;1;0.0054254103
01/10/2003;-8.32;111.92;0;1;0.0054259542
01/10/2003;-8.32;112.17;0;1;0.005421877
01/10/2003;-8.32;112.42;0;1;0.005413048
01/10/2003;-8.32;112.67;0;1;0.005408438
01/10/2003;-8.32;112.92;0;1;0.0054086857
01/10/2003;-8.32;113.17;0;1;0.0054146443
01/10/2003;-8.32;113.42;0;1;0.0054163896
01/10/2003;-8.32;113.67;0;1;0.0054100603
01/10/2003;-8.57;111.67;0;1;0.005441252
01/10/2003;-8.57;111.92;0;1;0.0054403357
01/10/2003;-8.57;112.17;0;1;0.0054366216
01/10/2003;-8.57;112.42;0;1;0.0054346416
01/10/2003;-8.57;112.67;0;1;0.005433049
01/10/2003;-8.57;112.92;0;1;0.005432997
01/10/2003;-8.57;113.17;0;1;0.005434703
01/10/2003;-8.57;113.42;0;1;0.005434146
01/10/2003;-8.57;113.67;0;1;0.005430322
01/11/2003;-6.57;111.67;0;1;0.0053361747
01/11/2003;-6.57;111.92;0;1;0.005336508
01/11/2003;-6.57;112.17;0;1;0.005336441
01/11/2003;-6.57;112.42;0;1;0.0053365957
01/11/2003;-6.57;112.67;0;1;0.0053361766
01/11/2003;-6.57;112.92;0;1;0.0053357445
01/11/2003;-6.57;113.17;0;1;0.005335251
01/11/2003;-6.57;113.42;0;1;0.0053347982
01/11/2003;-6.57;113.67;0;1;0.005334623
01/11/2003;-6.82;111.67;0;1;0.0053370856
01/11/2003;-6.82;111.92;0;1;0.005338056
01/11/2003;-6.82;112.17;0;1;0.005339768
01/11/2003;-6.82;112.42;0;1;0.005340198
01/11/2003;-6.82;112.67;0;1;0.0053402577
01/11/2003;-6.82;112.92;0;1;0.0053400006
01/11/2003;-6.82;113.17;0;1;0.0053389277
01/11/2003;-6.82;113.42;0;1;0.005338395
01/11/2003;-6.82;113.67;0;1;0.00533898
01/11/2003;-7.07;111.67;0;1;0.005338397
01/11/2003;-7.07;111.92;0;1;0.005339766
01/11/2003;-7.07;112.17;0;1;0.0053424463
01/11/2003;-7.07;112.42;0;1;0.00534318
01/11/2003;-7.07;112.67;0;1;0.00534337
01/11/2003;-7.07;112.92;0;1;0.0053420365
01/11/2003;-7.07;113.17;0;1;0.0053410362
01/11/2003;-7.07;113.42;0;1;0.0053427014
01/11/2003;-7.07;113.67;0;1;0.0053433776
01/11/2003;-7.32;111.67;0;1;0.0053415224
01/11/2003;-7.32;111.92;0;1;0.005343033
01/11/2003;-7.32;112.17;0;1;0.005345568
01/11/2003;-7.32;112.42;0;1;0.005344959
01/11/2003;-7.32;112.67;0;1;0.005347565
01/11/2003;-7.32;112.92;0;1;0.0053453725
01/11/2003;-7.32;113.17;0;1;0.0053470507
01/11/2003;-7.32;113.42;0;1;0.0053489916
01/11/2003;-7.32;113.67;0;1;0.0053494778
01/11/2003;-7.57;111.67;0;1;0.0053405426
01/11/2003;-7.57;111.92;0;1;0.0053461045
01/11/2003;-7.57;112.17;0;1;0.005346272
01/11/2003;-7.57;112.42;0;1;0.005332006
01/11/2003;-7.57;112.67;0;1;0.005338313
01/11/2003;-7.57;112.92;0;1;0.0053505376
01/11/2003;-7.57;113.17;0;1;0.005352227
01/11/2003;-7.57;113.42;0;1;0.0053522475
01/11/2003;-7.57;113.67;0;1;0.005352594
01/11/2003;-7.82;111.67;0;1;0.0053382535
01/11/2003;-7.82;111.92;0;1;0.0053458046
01/11/2003;-7.82;112.17;0;1;0.005340606
01/11/2003;-7.82;112.42;0;1;0.0053202175
01/11/2003;-7.82;112.67;0;1;0.0053187553
01/11/2003;-7.82;112.92;0;1;0.0053356346
01/11/2003;-7.82;113.17;0;1;0.0053435266
01/11/2003;-7.82;113.42;0;1;0.005342707
01/11/2003;-7.82;113.67;0;1;0.005340155
01/11/2003;-8.07;111.67;0;1;0.0053486563
01/11/2003;-8.07;111.92;0;1;0.0053527597
01/11/2003;-8.07;112.17;0;1;0.0053467117
01/11/2003;-8.07;112.42;0;1;0.005332811
01/11/2003;-8.07;112.67;0;1;0.005322024
01/11/2003;-8.07;112.92;0;1;0.0053243395
01/11/2003;-8.07;113.17;0;1;0.0053338967
01/11/2003;-8.07;113.42;0;1;0.00533705
01/11/2003;-8.07;113.67;0;1;0.00533304
01/11/2003;-8.32;111.67;0;1;0.0053648483
01/11/2003;-8.32;111.92;0;1;0.0053667724
01/11/2003;-8.32;112.17;0;1;0.0053650793
01/11/2003;-8.32;112.42;0;1;0.0053580757
01/11/2003;-8.32;112.67;0;1;0.0053547975
01/11/2003;-8.32;112.92;0;1;0.0053560063
01/11/2003;-8.32;113.17;0;1;0.0053632557
01/11/2003;-8.32;113.42;0;1;0.005367141
01/11/2003;-8.32;113.67;0;1;0.0053632874
01/11/2003;-8.57;111.67;0;1;0.0053803977
01/11/2003;-8.57;111.92;0;1;0.0053808615
01/11/2003;-8.57;112.17;0;1;0.0053793844
01/11/2003;-8.57;112.42;0;1;0.00537871
01/11/2003;-8.57;112.67;0;1;0.005378358
01/11/2003;-8.57;112.92;0;1;0.0053795446
01/11/2003;-8.57;113.17;0;1;0.0053826515
01/11/2003;-8.57;113.42;0;1;0.0053842813
01/11/2003;-8.57;113.67;0;1;0.005382804
01/12/2003;-6.57;111.67;0;1;0.005214245
01/12/2003;-6.57;111.92;0;1;0.0052138157
01/12/2003;-6.57;112.17;0;1;0.005213339
01/12/2003;-6.57;112.42;0;1;0.0052131005
01/12/2003;-6.57;112.67;0;1;0.00521198
01/12/2003;-6.57;112.92;0;1;0.005210707
01/12/2003;-6.57;113.17;0;1;0.0052093193
01/12/2003;-6.57;113.42;0;1;0.00520786
01/12/2003;-6.57;113.67;0;1;0.0052063484
01/12/2003;-6.82;111.67;0;1;0.005212929
01/12/2003;-6.82;111.92;0;1;0.005213039
01/12/2003;-6.82;112.17;0;1;0.0052139014
01/12/2003;-6.82;112.42;0;1;0.005213978
01/12/2003;-6.82;112.67;0;1;0.0052134153
01/12/2003;-6.82;112.92;0;1;0.0052123424
01/12/2003;-6.82;113.17;0;1;0.005210559
01/12/2003;-6.82;113.42;0;1;0.0052090473
01/12/2003;-6.82;113.67;0;1;0.005208141
01/12/2003;-7.07;111.67;0;1;0.0052129477
01/12/2003;-7.07;111.92;0;1;0.0052133864
01/12/2003;-7.07;112.17;0;1;0.0052149557
01/12/2003;-7.07;112.42;0;1;0.0052153273
01/12/2003;-7.07;112.67;0;1;0.005214832
01/12/2003;-7.07;112.92;0;1;0.005212833
01/12/2003;-7.07;113.17;0;1;0.0052110692
01/12/2003;-7.07;113.42;0;1;0.0052110404
01/12/2003;-7.07;113.67;0;1;0.005210192
01/12/2003;-7.32;111.67;0;1;0.0052152844
01/12/2003;-7.32;111.92;0;1;0.0052157277
01/12/2003;-7.32;112.17;0;1;0.0052169776
01/12/2003;-7.32;112.42;0;1;0.0052161478
01/12/2003;-7.32;112.67;0;1;0.00521743
01/12/2003;-7.32;112.92;0;1;0.005214708
01/12/2003;-7.32;113.17;0;1;0.005215237
01/12/2003;-7.32;113.42;0;1;0.005215399
01/12/2003;-7.32;113.67;0;1;0.005213811
01/12/2003;-7.57;111.67;0;1;0.005214799
01/12/2003;-7.57;111.92;0;1;0.005218084
01/12/2003;-7.57;112.17;0;1;0.0052172206
01/12/2003;-7.57;112.42;0;1;0.005204289
01/12/2003;-7.57;112.67;0;1;0.0052086897
01/12/2003;-7.57;112.92;0;1;0.0052177887
01/12/2003;-7.57;113.17;0;1;0.0052184137
01/12/2003;-7.57;113.42;0;1;0.0052166153
01/12/2003;-7.57;113.67;0;1;0.005214894
01/12/2003;-7.82;111.67;0;1;0.0052139964
01/12/2003;-7.82;111.92;0;1;0.005219036
01/12/2003;-7.82;112.17;0;1;0.005213782
01/12/2003;-7.82;112.42;0;1;0.005195217
01/12/2003;-7.82;112.67;0;1;0.0051921885
01/12/2003;-7.82;112.92;0;1;0.0052049514
01/12/2003;-7.82;113.17;0;1;0.005210217
01/12/2003;-7.82;113.42;0;1;0.0052075908
01/12/2003;-7.82;113.67;0;1;0.005202664
01/12/2003;-8.07;111.67;0;1;0.0052241143
01/12/2003;-8.07;111.92;0;1;0.005226829
01/12/2003;-8.07;112.17;0;1;0.005220703
01/12/2003;-8.07;112.42;0;1;0.0052075377
01/12/2003;-8.07;112.67;0;1;0.005196687
01/12/2003;-8.07;112.92;0;1;0.005196791
01/12/2003;-8.07;113.17;0;1;0.0052032704
01/12/2003;-8.07;113.42;0;1;0.0052035144
01/12/2003;-8.07;113.67;0;1;0.0051972447
01/12/2003;-8.32;111.67;0;1;0.005237299
01/12/2003;-8.32;111.92;0;1;0.0052382816
01/12/2003;-8.32;112.17;0;1;0.0052357446
01/12/2003;-8.32;112.42;0;1;0.0052284887
01/12/2003;-8.32;112.67;0;1;0.005224147
01/12/2003;-8.32;112.92;0;1;0.0052234894
01/12/2003;-8.32;113.17;0;1;0.0052276105
01/12/2003;-8.32;113.42;0;1;0.005228555
01/12/2003;-8.32;113.67;0;1;0.005222898
01/12/2003;-8.57;111.67;0;1;0.0052497974
01/12/2003;-8.57;111.92;0;1;0.0052490532
01/12/2003;-8.57;112.17;0;1;0.005246632
01/12/2003;-8.57;112.42;0;1;0.0052451724
01/12/2003;-8.57;112.67;0;1;0.005243375
01/12/2003;-8.57;112.92;0;1;0.0052426877
01/12/2003;-8.57;113.17;0;1;0.005243088
01/12/2003;-8.57;113.42;0;1;0.005242154
01/12/2003;-8.57;113.67;0;1;0.0052386587
01/01/2004;-6.57;111.67;0;1;0.0052466895
01/01/2004;-6.57;111.92;0;1;0.0052458597
01/01/2004;-6.57;112.17;0;1;0.0052452683
01/01/2004;-6.57;112.42;0;1;0.005245273
01/01/2004;-6.57;112.67;0;1;0.0052449154
01/01/2004;-6.57;112.92;0;1;0.005244853
01/01/2004;-6.57;113.17;0;1;0.0052448967
01/01/2004;-6.57;113.42;0;1;0.0052447533
01/01/2004;-6.57;113.67;0;1;0.005244472
01/01/2004;-6.82;111.67;0;1;0.005245493
01/01/2004;-6.82;111.92;0;1;0.005245249
01/01/2004;-6.82;112.17;0;1;0.0052461363
01/01/2004;-6.82;112.42;0;1;0.005246456
01/01/2004;-6.82;112.67;0;1;0.0052466225
01/01/2004;-6.82;112.92;0;1;0.0052466653
01/01/2004;-6.82;113.17;0;1;0.0052460404
01/01/2004;-6.82;113.42;0;1;0.005245883
01/01/2004;-6.82;113.67;0;1;0.005246537
01/01/2004;-7.07;111.67;0;1;0.0052454257
01/01/2004;-7.07;111.92;0;1;0.0052456306
01/01/2004;-7.07;112.17;0;1;0.005247323
01/01/2004;-7.07;112.42;0;1;0.0052480344
01/01/2004;-7.07;112.67;0;1;0.0052482625
01/01/2004;-7.07;112.92;0;1;0.0052474476
01/01/2004;-7.07;113.17;0;1;0.005246794
01/01/2004;-7.07;113.42;0;1;0.0052480334
01/01/2004;-7.07;113.67;0;1;0.0052487394
01/01/2004;-7.32;111.67;0;1;0.0052469037
01/01/2004;-7.32;111.92;0;1;0.005247156
01/01/2004;-7.32;112.17;0;1;0.0052488167
01/01/2004;-7.32;112.42;0;1;0.0052484255
01/01/2004;-7.32;112.67;0;1;0.005250724
01/01/2004;-7.32;112.92;0;1;0.005249236
01/01/2004;-7.32;113.17;0;1;0.005251243
01/01/2004;-7.32;113.42;0;1;0.005252635
01/01/2004;-7.32;113.67;0;1;0.0052524824
01/01/2004;-7.57;111.67;0;1;0.0052449256
01/01/2004;-7.57;111.92;0;1;0.0052485922
01/01/2004;-7.57;112.17;0;1;0.0052482914
01/01/2004;-7.57;112.42;0;1;0.0052365717
01/01/2004;-7.57;112.67;0;1;0.005242007
01/01/2004;-7.57;112.92;0;1;0.0052528456
01/01/2004;-7.57;113.17;0;1;0.0052549727
01/01/2004;-7.57;113.42;0;1;0.005254686
01/01/2004;-7.57;113.67;0;1;0.005254357
01/01/2004;-7.82;111.67;0;1;0.0052442523
01/01/2004;-7.82;111.92;0;1;0.0052497257
01/01/2004;-7.82;112.17;0;1;0.005245506
01/01/2004;-7.82;112.42;0;1;0.0052283285
01/01/2004;-7.82;112.67;0;1;0.005226082
01/01/2004;-7.82;112.92;0;1;0.005240728
01/01/2004;-7.82;113.17;0;1;0.005247688
01/01/2004;-7.82;113.42;0;1;0.0052467296
01/01/2004;-7.82;113.67;0;1;0.005242952
01/01/2004;-8.07;111.67;0;1;0.0052553713
01/01/2004;-8.07;111.92;0;1;0.005257938
01/01/2004;-8.07;112.17;0;1;0.005252827
01/01/2004;-8.07;112.42;0;1;0.0052400054
01/01/2004;-8.07;112.67;0;1;0.005229541
01/01/2004;-8.07;112.92;0;1;0.0052303327
01/01/2004;-8.07;113.17;0;1;0.005238437
01/01/2004;-8.07;113.42;0;1;0.0052401973
01/01/2004;-8.07;113.67;0;1;0.005235072
01/01/2004;-8.32;111.67;0;1;0.005270091
01/01/2004;-8.32;111.92;0;1;0.0052708304
01/01/2004;-8.32;112.17;0;1;0.005268379
01/01/2004;-8.32;112.42;0;1;0.00526088
01/01/2004;-8.32;112.67;0;1;0.0052557997
01/01/2004;-8.32;112.92;0;1;0.0052552326
01/01/2004;-8.32;113.17;0;1;0.0052602123
01/01/2004;-8.32;113.42;0;1;0.005262753
01/01/2004;-8.32;113.67;0;1;0.005258442
01/01/2004;-8.57;111.67;0;1;0.00528372
01/01/2004;-8.57;111.92;0;1;0.005283067
01/01/2004;-8.57;112.17;0;1;0.005280802
01/01/2004;-8.57;112.42;0;1;0.0052788937
01/01/2004;-8.57;112.67;0;1;0.005276057
01/01/2004;-8.57;112.92;0;1;0.0052750986
